"431278,12.02,22.29,7.6093,356,47.25,21.975,1017.075,0,250.2,105.8"
"431279,12.01,22.29,6.6379,17.1,44.325,21.875,1017.075,0,249.1,128"
"431280,12.03,22.29,7.2855,31.2,43.525,21.65,1017.075,0,250.5,140.7"
"431281,12.03,22.29,7.6093,5.6,43.625,21.675,1017.075,0,249.3,116.3"
"431282,12.02,22.3,5.6665,34.6,45.3,21.75,1017.075,0,249.7,144.9"
"431283,12.04,22.3,7.6093,352.2,43.75,21.85,1017.075,0,249.5,102.7"
"431284,12.03,22.29,7.6093,38.1,43.65,21.8,1016.951,0,249.5,148.6"
"431285,12.04,22.29,8.9045,36.9,44.325,21.75,1017.075,0,250.4,146.5"
"431286,12.04,22.29,4.0475,18.9,45.55,21.7,1017.075,0,249.5,129.4"
"431287,12.04,22.29,7.2855,56.1,44.55,21.675,1016.951,0,249.5,166.6"
"431288,12.01,22.29,4.6951,21.2,45.55,21.625,1017.075,0,249.7,131.5"
"431289,12.04,22.29,3.7237,41.5,47.15,21.9,1016.951,0,250.2,151.3"
"431290,12.05,22.29,6.9617,44.7,45.85,22.15,1017.075,0,250.2,154.5"
"431291,12.04,22.29,2.4285,30,46.15,22.175,1017.075,0,250,140"
"431292,12.04,22.29,8.5807,22.8,43.325,22.125,1017.075,0,250.2,132.6"
"431293,12.03,22.29,7.6093,28.8,44.775,21.875,1017.075,0,250.4,138.4"
"431294,12.04,22.29,8.9045,45.5,42.525,21.7,1016.951,0,250.2,155.3"
"431295,12.03,22.29,6.9617,31.5,45.4,21.7,1017.075,0,249.5,142"
"431296,12.01,22.3,6.3141,56,44.975,21.925,1017.075,0,250.2,165.8"
"431297,12.01,22.3,8.9045,63.4,43.475,21.875,1016.951,0,249.5,173.9"
"431298,12.02,22.3,6.9617,31.7,44.975,21.75,1017.075,0,251.2,140.5"
"431299,12.02,22.31,2.7523,33.7,45.5,21.95,1017.324,0,249.5,144.2"
"431300,12.03,22.33,2.7523,46.9,45.425,22,1017.075,0,250.7,156.2"
"431301,12.02,22.33,6.3141,352.7,43.45,22.15,1017.075,0,250,102.7"
"431302,12.04,22.34,5.6665,58.1,43.875,22.2,1017.075,0,251.1,167"
"431303,12.04,22.35,6.9617,35.9,43.275,22.225,1017.075,0,249.5,146.4"
"431304,12.04,22.35,7.2855,52.1,43.275,22.15,1017.324,0,250.4,161.7"
"431305,12.03,22.36,5.0189,34.5,44.025,22,1017.075,0,249.8,144.7"
"431306,12.01,22.37,5.0189,2.7,44.8,22.225,1017.324,0,249.1,113.6"
"431307,12.04,22.38,3.3999,42.2,43.85,22.35,1017.199,0,250.7,151.5"
"431308,12.02,22.38,1.4571,30.3,43.8,22.425,1017.324,0,249,141.3"
"431309,12.02,22.39,6.6379,350.1,41.325,22.575,1017.324,0,248.8,101.3"
"431310,12.04,22.39,3.7237,41,43.025,22.5,1017.324,0,248.4,152.6"
"431311,12.03,22.4,1.1333,48.5,43.575,22.575,1017.324,0,250.5,158"
"431312,12.03,22.4,3.0761,69.4,42.325,22.425,1017.324,0,251.4,178"
"431313,12.02,22.42,5.0189,34.3,44.075,22.45,1017.324,0,250.2,144.1"
"431314,12.04,22.43,9.2283,12.7,40.725,22.375,1017.324,0,249.8,122.9"
"431315,12.02,22.44,1.7809,28.5,40.8,22.35,1017.448,0,248.8,139.7"
"431316,12.03,22.45,2.7523,356.9,39.575,22.575,1017.324,0,249,107.9"
"431317,12.03,22.46,1.1333,127.4,40.65,22.65,1017.324,0,249.5,237.9"
"431318,12.02,22.47,0.4857,113.1,40.75,22.975,1017.324,0,249.8,223.3"
"431319,12.03,22.49,5.6665,331.9,41.75,23.05,1017.324,0,248.1,83.8"
"431320,12.02,22.5,0,30.9,41.475,23.025,1017.324,0,249.1,141.8"
"431321,12.03,22.51,8.2569,4.2,37.8,22.925,1017.324,0,248.3,115.9"
"431322,12.03,22.52,3.0761,331.8,39.575,22.825,1017.324,0,249,82.8"
"431323,12.04,22.53,8.5807,334,31.875,22.95,1017.324,0,249.5,84.5"
"431324,12.04,22.54,5.3427,358.4,34.15,22.775,1017.324,0,249.8,108.6"
"431325,12.03,22.56,8.5807,322.5,35.125,22.675,1017.324,0,249.8,72.7"
"431326,12.02,22.58,10.1997,331.5,36.575,22.525,1017.324,0,249,82.5"
"431327,12.02,22.61,8.9045,325,34.8,22.475,1017.324,0,249.5,75.5"
"431328,12.04,22.65,9.5521,327.3,35.375,22.5,1017.324,0,249.7,77.6"
"431329,12.03,22.7,6.6379,318,37.95,22.475,1017.324,0,249.5,68.5"
"431330,12.03,22.75,9.5521,334.9,36.3,22.775,1017.324,0,249.5,85.4"
"431331,12.04,22.81,6.3141,8.7,35.925,22.875,1017.324,0,249.3,119.4"
"431332,12.03,22.87,3.3999,5.6,35.9,22.875,1017.324,0,249.3,116.3"
"431333,12.03,22.93,8.2569,336.2,34.525,22.675,1017.324,0,249.3,86.9"
"431334,12.02,22.98,8.5807,19,35.85,22.7,1017.324,0,249.5,129.5"
"431335,12.02,23.02,9.5521,33,35.425,22.7,1017.324,0,250,143"
"431336,12.04,23.06,8.2569,31.5,35.125,22.525,1017.324,0,250.4,141.1"
"431337,12.01,23.09,4.3713,32.4,35.95,22.425,1017.324,0,250,142.4"
"431338,12.04,23.12,4.6951,338.5,38.825,22.6,1017.324,0,249.5,89"
"431339,12.03,23.13,10.1997,328.6,35.35,22.775,1017.324,0,249.3,79.3"
"431340,12.04,23.14,9.8759,357.1,35.7,22.775,1017.324,0,249.5,107.6"
"431341,12.02,23.15,5.0189,341.5,35.5,22.775,1017.324,0,249.8,91.7"
"431342,12.03,23.16,9.5521,347.9,36.075,22.65,1017.324,0,249.8,98.1"
"431343,12.02,23.17,9.5521,339,35.575,22.8,1017.324,0,249.3,89.7"
"431344,12.03,23.19,8.5807,11.6,35.4,22.825,1017.324,0,249.8,121.8"
"431345,12.03,23.21,8.2569,33.3,34.175,22.825,1017.324,0,249.5,143.8"
"431346,12.05,23.24,7.2855,33.9,34.6,22.6,1017.324,0,249.5,144.4"
"431347,12.04,23.28,7.9331,17,35.75,22.8,1017.324,0,249.8,127.2"
"431348,12.04,23.31,5.0189,36,36.65,22.8,1017.324,0,251.1,144.9"
"431349,12.03,23.35,5.3427,32.7,36.975,22.95,1017.075,0,249.3,143.4"
"431350,12.03,23.39,4.6951,4.6,35.225,22.95,1017.324,0,249.8,114.8"
"431351,12.03,23.44,5.3427,334.7,36.3,22.85,1017.324,0,249.8,84.9"
"431352,12.04,23.48,9.8759,343.8,36.05,23.025,1017.075,0,249.3,94.5"
"431353,12.04,23.52,3.7237,37.9,35.85,22.85,1017.075,0,249.7,148.2"
"431354,12.02,23.55,3.7237,323.4,36.05,22.875,1017.324,0,249,74.4"
"431355,12.02,23.59,4.0475,15.4,35.65,22.85,1017.324,0,248.6,126.8"
"431356,12.03,23.62,8.2569,6.4,37.125,23,1017.324,0,248.6,117.8"
"431357,12.03,23.64,6.3141,32.8,34.375,22.95,1017.324,0,249.1,143.7"
"431358,12.03,23.67,6.3141,333.5,36.05,22.9,1017.324,0,249,84.5"
"431359,12.04,23.69,4.6951,343.4,35.9,22.85,1017.324,0,249.5,93.9"
"431360,12.05,23.71,5.0189,50,35.45,22.975,1017.324,0,250.9,159.1"
